Domain,Url,Product_id,Time,Rating,Comment
yes24.vn,https://www.yes24.vn/binh-nuoc-thuy-tinh-luminarc-tivoli-16lg2674-p1465911.html,1465911,2018-10-18_10-07-58,5,"Bình đẹp, thủy tinh dày, chắc chắn"
yes24.vn,https://www.yes24.vn/binh-nuoc-thuy-tinh-luminarc-tivoli-16lg2674-p1465911.html,1465911,2018-10-16_18-54-19,5,"Đã nhận hàng, bình to."
yes24.vn,https://www.yes24.vn/binh-nuoc-thuy-tinh-luminarc-tivoli-16lg2674-p1465911.html,1465911,2016-01-28_22-22-54,5,"Bình to đẹp, tiện dụng"
yes24.vn,https://www.yes24.vn/binh-nuoc-thuy-tinh-luminarc-tivoli-16lg2674-p1465911.html,1465911,2015-11-04_10-53-35,5,"da nhan duoc hang, giao hang nhanh qua. cam on yes"
yes24.vn,https://www.yes24.vn/binh-nuoc-thuy-tinh-luminarc-arc-1lg2635-p1465906.html,1465906,2018-11-10_11-52-16,5,"đóng gói cẩn thận, bình quá nhỏ"
yes24.vn,https://www.yes24.vn/binh-nuoc-thuy-tinh-luminarc-arc-1lg2635-p1465906.html,1465906,2018-09-22_11-19-34,5,"bình mỏng, 1L sẽ hởi nhỏ"
yes24.vn,https://www.yes24.vn/binh-nuoc-thuy-tinh-luminarc-arc-1lg2635-p1465906.html,1465906,2018-09-07_10-58-22,5,Chất lượng sp ok
yes24.vn,https://www.yes24.vn/binh-nuoc-thuy-tinh-luminarc-arc-1lg2635-p1465906.html,1465906,2017-02-13_15-43-02,5,"Thủy tinh tương đối dày , nắp bằng nhựa , khá OK ."
yes24.vn,https://www.yes24.vn/bo-6-ly-bia-thuy-tinh-luminarc-britannia-570ml15114-p1465986.html,1465986,2018-11-02_17-38-12,4,"Đã Nhận hàng.đóng gói đẹp, nhưng mẫu sau của cốc không giống mặt trước ,shop nên chụp cả 2 mặt cho khách lựa"
yes24.vn,https://www.yes24.vn/bo-6-ly-bia-thuy-tinh-luminarc-britannia-570ml15114-p1465986.html,1465986,2018-03-12_08-12-32,5,"Bộ ly này 570ml nên rất lớn & đẹp, ưng ý lắm ! Mình mua 3 bộ ly hơn 700k được tặng 2 tô nhỏ."
yes24.vn,https://www.yes24.vn/ga-phu-everon-solid-180x200cmegp1820es1610-p1658877.html,1658877,2018-10-03_13-44-59,5,Màu tối quá
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-35x50cmevg3550es1605-p1658795.html,1658795,2018-10-10_16-04-38,5,"Đã nhận hàng sp giao nhanh, chất lượng tốt"
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-35x50cmevg3550es1605-p1658795.html,1658795,2018-10-03_10-26-51,5,Màu nhạt hơn trong hình
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-35x50cmevg3550es1605-p1658795.html,1658795,2018-10-01_17-40-02,5,Sản phẩm tốt
yes24.vn,https://www.yes24.vn/vo-goi-om-everon-solid-80x100cmevg80100es1609-p1658871.html,1658871,2018-11-15_13-10-13,5,Rất hài lòng
yes24.vn,https://www.yes24.vn/vo-goi-om-everon-solid-80x100cmevg80100es1609-p1658871.html,1658871,2017-02-22_10-49-53,5,"Đã nahanj hàng, chất liệu đẹp, hàng chính hãng nên rất yên tâm"
yes24.vn,https://www.yes24.vn/vo-goi-om-everon-print-80x100cmevg80100ep1630-p1660208.html,1660208,2018-11-15_13-09-51,5,Rất hài lòng
yes24.vn,https://www.yes24.vn/vo-goi-everon-print-cars-45x45cmevgt4545cars-p1660315.html,1660315,2018-11-16_12-34-48,5,"Ôi trời! Mình đặt nhầm có 1 cái, tưởng Yes giao lộn cho mình mở lại đơn hàng xem thấy có 1 cái. Bây giờ hết giảm giá ruồi làm sao đây ????"
yes24.vn,https://www.yes24.vn/vo-goi-everon-print-cars-45x45cmevgt4545cars-p1660315.html,1660315,2018-04-10_14-40-22,5,"Sản phẩm như hình, vải đẹp"
yes24.vn,https://www.yes24.vn/vo-goi-everon-print-cars-45x45cmevgt4545cars-p1660315.html,1660315,2017-04-27_16-32-59,5,da nhan hang sp nhu hinh
yes24.vn,https://www.yes24.vn/combo-3-chao-chong-dinh-la-gourmet-zen-japan-classic-26cm-zencw3425843-p1945378.html,1945378,2018-11-21_13-47-29,5,"hang giao nhanh , goi hang can than, mong nhu y ! thanks!"
yes24.vn,https://www.yes24.vn/combo-3-chao-chong-dinh-la-gourmet-zen-japan-classic-26cm-zencw3425843-p1945378.html,1945378,2018-08-17_21-55-10,5,Đã nhận hàng
yes24.vn,https://www.yes24.vn/combo-3-chao-chong-dinh-la-gourmet-zen-japan-classic-26cm-zencw3425843-p1945378.html,1945378,2018-08-17_16-59-49,5,"chảo đẹp như hình, chưa dùng không biết tốt ko"
yes24.vn,https://www.yes24.vn/khan-mat-cao-cap-34-x-80cm-mollis-organic-fm1p1-khan-p1955676.html,1955676,2018-11-24_22-12-14,5,sp giống hinh
yes24.vn,https://www.yes24.vn/loi-loc-thay-the-cleansuicbc03e-p1589669.html,1589669,2018-11-29_00-30-38,4,"Hang giao nhanh,chat luong tuong doi ,"
yes24.vn,https://www.yes24.vn/loi-loc-thay-the-cleansuicbc03e-p1589669.html,1589669,2016-06-05_23-33-04,5,Made in chị na. Không phải korea nhé.
yes24.vn,https://www.yes24.vn/vo-goi-everon-4565cm-trains-p1756774.html,1756774,2017-06-24_19-01-27,5,"Chat lieu vai min, noi Chung la ok"
yes24.vn,https://www.yes24.vn/vo-goi-everon-4565cm-trains-p1756774.html,1756774,2017-01-12_15-15-30,5,"Đã nhận sp, màu bên ngoài là màu kem chứ không được trắng như hình chụp nên cảm giác hơi cũ cũ."
yes24.vn,https://www.yes24.vn/giay-tham-dau-kokusai-laspalm-30-tohop-gtdd00091150-p1724904.html,1724904,2018-07-13_07-35-08,5,"đã nhân, sản phẩm dùng ok"
yes24.vn,https://www.yes24.vn/can-roi-mirisepmdhdl-p1629589.html,1629589,2018-11-09_14-47-35,5,Đã nhậm hàng
yes24.vn,https://www.yes24.vn/can-roi-mirisepmdhdl-p1629589.html,1629589,2018-07-02_15-16-48,5,Đã nhận hang. Cám ơn
yes24.vn,https://www.yes24.vn/can-roi-mirisepmdhdl-p1629589.html,1629589,2016-11-08_13-17-16,5,"Đã nhận hàng, màu nâu nên không thích lắm."
yes24.vn,https://www.yes24.vn/bo-noi-dat-cao-cap-750ml-va-6-chen-com-dong-hwa-pl001s6w-xanh-ngoc-p1797773.html,1797773,2018-10-25_15-35-15,5,sp tốt giá rẻ
yes24.vn,https://www.yes24.vn/bo-noi-dat-cao-cap-750ml-va-6-chen-com-dong-hwa-pl001s6w-xanh-ngoc-p1797773.html,1797773,2018-06-12_08-12-13,4,"Chén đẹp, nồi đất thì không được ưng ý lắm vì đáy nồi không trơn mịn mà có vài lỗ nhỏ (giống như hàng bị lỗi). Đóng gói cẩn thận."
yes24.vn,https://www.yes24.vn/bo-noi-dat-cao-cap-750ml-va-6-chen-com-dong-hwa-pl001s6w-xanh-ngoc-p1797773.html,1797773,2018-05-24_09-49-20,5,"Chén rất đẹp, màu sắc thanh nhã, vân nổi lạ mắt, cầm chắc và mát tay. Nồi đất đi cùng nhỏ nhưng dễ thương. Nguyên set màu đồng bộ tạo sự hài hòa và đẹp mắt."
yes24.vn,https://www.yes24.vn/bo-noi-dat-cao-cap-750ml-va-6-chen-com-dong-hwa-pl001s6w-xanh-ngoc-p1797773.html,1797773,2017-09-21_09-59-17,5,"sản phẩm đẹp, hài lòng"
yes24.vn,https://www.yes24.vn/bo-noi-dat-cao-cap-750ml-va-6-chen-com-dong-hwa-pl001s6w-xanh-ngoc-p1797773.html,1797773,2017-08-23_16-20-53,5,hài lòng với sp
yes24.vn,https://www.yes24.vn/to-thuy-tinh-glasslock-container-2000ml-mbcb200-p1808840.html,1808840,2017-07-30_20-37-17,5,Đã mua 2 bộ
yes24.vn,https://www.yes24.vn/to-thuy-tinh-glasslock-container-2000ml-mbcb200-p1808840.html,1808840,2017-07-30_20-36-50,5,Sản phẩm dày đẹp
yes24.vn,https://www.yes24.vn/can-suc-khoe-ariranglife-ars18f-p1956241.html,1956241,2018-11-21_14-18-25,5,hài lòng sản phẩm
yes24.vn,https://www.yes24.vn/can-suc-khoe-ariranglife-ars18f-p1956241.html,1956241,2018-11-19_15-11-54,5,hàng đẹp hài lòng
yes24.vn,https://www.yes24.vn/combo-binh-nuoc-thuy-tinh-luminarc-quadro-17l-binh-nuoc-thuy-tinh-luminarc-quadro-05l-p1968510.html,1968510,2018-11-21_20-11-36,5,"Vừa nhận hàng xong. Đóng gói cực kỳ cẩn thận. Bình đẹp, giá tốt"
yes24.vn,https://www.yes24.vn/can-suc-khoe-ariranglife-ars18g-p1956242.html,1956242,2018-11-06_21-03-02,5,"Sp giống hình, thích"
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-45x45cmevgt4545es1609-p1658868.html,1658868,2018-11-29_23-29-04,5,Gối thêu hoa rất đẹp.
yes24.vn,https://www.yes24.vn/bo-5-noi-inox-cao-cap-mishioncc001-p1969702.html,1969702,2018-11-24_16-47-18,5,"Đã nhận hàng,OK."
yes24.vn,https://www.yes24.vn/bo-5-noi-inox-cao-cap-mishioncc001-p1969702.html,1969702,2018-11-20_09-49-16,5,Noi mong nhung rat tien dung.
yes24.vn,https://www.yes24.vn/bo-5-noi-inox-cao-cap-mishioncc001-p1969702.html,1969702,2018-11-16_04-55-50,5,"Đúng như dự đoán, bộ nồi này hơi mỏng. Nhưng rất tiện dụng. Thứ nhất là tiết kiệm diện tích vì xếp chồng lên nhau rất gọn (nhìn như chỉ có 1 cái nồi to thôi, các nồi nhỏ xếp lọt khít bên trong). Thứ 2 là có nhiều công dụng, là chậu trộn thức ăn, là tô canh ... Cái nồi to nhất rất to, có thể làm chậu bóp gỏi, trộn salat... Có người nói nồi này mỏng quá không nên nấu nhưng tôi nghĩ nấu canh bằng nồi này trên bếp từ thì nhanh sôi nước lắm. Chưa sử dụng nhưng nhìn bộ sản phẩm vừa to, vừa gọn, lại nhiều công dụng nên rất thích."
yes24.vn,https://www.yes24.vn/noi-u-la-gourmet-cao-cap-7llgmcwtc207869-p1510505.html,1510505,2018-11-12_07-20-05,5,Nồi khá gọn. Màu sắc trang nhã. Hy vọng sử dụng ok như mẫu Thermos tôi đang dùng.
yes24.vn,https://www.yes24.vn/noi-u-la-gourmet-cao-cap-7llgmcwtc207869-p1510505.html,1510505,2018-11-02_07-56-43,5,"Nồi thiết kế đẹp, chất inox tốt, dùng rất thích."
yes24.vn,https://www.yes24.vn/noi-u-la-gourmet-cao-cap-7llgmcwtc207869-p1510505.html,1510505,2018-09-15_13-38-02,5,"Nồi thiết kế đẹp và gọn,dùng tốt"
yes24.vn,https://www.yes24.vn/noi-u-la-gourmet-cao-cap-7llgmcwtc207869-p1510505.html,1510505,2017-11-30_21-36-52,5,Nhan hang roi noi rat dep. Chua xai nhung nghi la rat tot.
yes24.vn,https://www.yes24.vn/bo-6-ly-thuy-tinh-thap-luminarc-vigne-200mlg2572-p1465936.html,1465936,2018-11-22_07-42-37,5,"sản phẩm đẹp, nhỏ, vừa xinh"
yes24.vn,https://www.yes24.vn/bo-6-ly-thuy-tinh-thap-luminarc-vigne-200mlg2572-p1465936.html,1465936,2016-06-04_21-05-30,5,
yes24.vn,https://www.yes24.vn/bo-6-ly-thuy-tinh-thap-luminarc-vigne-200mlg2572-p1465936.html,1465936,2015-11-02_19-48-05,5,Sap nhan hang. Mua dung luc sale
yes24.vn,https://www.yes24.vn/ly-giu-nhiet-kova-530ml-mau-do-ntrdl-p1161009.html,1161009,2018-07-31_18-52-14,5,"Bình ở bên ngoài rất đẹp, hài lòng về kiểu dáng và chất liệu nhựa"
yes24.vn,https://www.yes24.vn/ly-giu-nhiet-kova-530ml-mau-do-ntrdl-p1161009.html,1161009,2018-07-05_21-09-41,4,San pham giao nhanh. Gia hop ly
yes24.vn,https://www.yes24.vn/ly-giu-nhiet-kova-530ml-mau-do-ntrdl-p1161009.html,1161009,2015-03-23_14-10-13,5,"san pham giong hinh, giao hang nhanh"
yes24.vn,https://www.yes24.vn/ly-giu-nhiet-kova-530ml-mau-do-ntrdl-p1161009.html,1161009,2014-08-04_15-21-27,4,"Đặt hàng từ 25, ngày 1 mới đi gửi rồi tới ngày 4 mới nhận dc hàng :(. Kiểu và màu như hình, cũng ưng lắm"
yes24.vn,https://www.yes24.vn/ly-giu-nhiet-kova-530ml-mau-do-ntrdl-p1161009.html,1161009,2014-06-21_15-58-55,5,"kiểu và màu ly đẹp như hình minh họa, giá lại rất tốt nữa <3
chỉ có lần này gặp trục trặc trong khâu chuyển hàng, đặt hàng từ ngày 9 mà tới ngày 21 mình mới nhận được : ("
yes24.vn,https://www.yes24.vn/bo-3-hop-thuy-tinh-glass-food-container-720ml-920ml-1020ml-glasslock-gl999-p1808412.html,1808412,2017-10-08_21-57-20,5,Đã mua 2 sản phẩm
yes24.vn,https://www.yes24.vn/bo-3-hop-thuy-tinh-glass-food-container-720ml-920ml-1020ml-glasslock-gl999-p1808412.html,1808412,2017-10-08_21-57-02,5,"Thủy tinh dày , đẹp"
yes24.vn,https://www.yes24.vn/to-thuy-tinh-glasslock-container-4000ml-handy-type-mbcb4001-p1808841.html,1808841,2018-03-28_15-25-16,5,"Sản phẩm đẹp, hài lòng."
yes24.vn,https://www.yes24.vn/to-thuy-tinh-glasslock-container-4000ml-handy-type-mbcb4001-p1808841.html,1808841,2017-08-10_13-35-13,5,"Dep, rat ung"
yes24.vn,https://www.yes24.vn/to-thuy-tinh-glasslock-container-4000ml-handy-type-mbcb4001-p1808841.html,1808841,2017-07-18_23-12-29,5,"san pham day chac chan, to"
yes24.vn,https://www.yes24.vn/to-thuy-tinh-glasslock-container-4000ml-handy-type-mbcb4001-p1808841.html,1808841,2017-06-13_20-47-33,5,"dep, day, chac chan nhung hoi bi to, co cai thau nho nho y chu"
yes24.vn,https://www.yes24.vn/to-thuy-tinh-glasslock-container-4000ml-handy-type-mbcb4001-p1808841.html,1808841,2017-06-10_09-08-09,5,"Bát thủy tinh to đẹp,có quai xách tiện lợi"
yes24.vn,https://www.yes24.vn/combo-5m-giay-dan-tuong-perfect-hoa-tiet-hoa-la-1-dt20-p1767001.html,1767001,2018-11-29_12-28-14,5,màu đẹp và sang lắm
yes24.vn,https://www.yes24.vn/vo-chan-everon-print-200x220cmevc2022ep1626-p1660070.html,1660070,2016-05-30_11-19-41,5,
yes24.vn,https://www.yes24.vn/thanh-treo-tuong-inox-da-nang-khong-can-khoan-tuong-ong-19mm-prota-pt1215-p1896973.html,1896973,2018-07-31_15-11-51,5,"Sản phẩm giống hình, chắc chắn"
yes24.vn,https://www.yes24.vn/thanh-treo-tuong-inox-da-nang-khong-can-khoan-tuong-ong-19mm-prota-pt1215-p1896973.html,1896973,2018-07-04_05-54-25,5,Thanks!!!!
yes24.vn,https://www.yes24.vn/thanh-treo-tuong-inox-da-nang-khong-can-khoan-tuong-ong-19mm-prota-pt1215-p1896973.html,1896973,2018-03-07_08-13-08,5,"treo móc đồ cũng chắc chắn, ko biết thời gian sẽ thế nào"
yes24.vn,https://www.yes24.vn/hop-thuy-tinh-glass-food-container-2600ml-glasslock-mcsb260-p1808851.html,1808851,2017-07-22_13-32-57,5,đẹp nắp chắc chắn
yes24.vn,https://www.yes24.vn/bo-3-hop-com-thuy-tinh-vuong-happy-cook-320mlhop-kem-tui-giu-nhiet-hcg03s1-p1954738.html,1954738,2018-10-30_13-10-24,5,"hàng đẹp, mình mua 2 hộp"
yes24.vn,https://www.yes24.vn/bo-3-hop-com-thuy-tinh-vuong-happy-cook-320mlhop-kem-tui-giu-nhiet-hcg03s1-p1954738.html,1954738,2018-10-29_14-26-47,1,"Đã nhận hàng, Hộp cơm đẹp. Tuy nhiên không hài lòng về cách làm ciệc với yes24. 1. mình đặt 4 set, với tổng hóa đơn là 640k, nhập mã đc giảm thêm 10%, tổng hóa đơn là 575k. Nhưng lúc giao hàng thì hóa đơn yes24 đưa qua mất tiêu phần giảm gái, và vẫn thu 640k. 2. Đặt 4 set. nhưng giao hàng chỉ có 1 set. Vấn đề là mình phản ánh từ lúc sáng, NV bẻo mình chụp hình hòa đơn, này nọ, gởi vào email ngay để bạn xử lý. Nhưng đợi mãi vẫn k thấy email phải ho62ihay điện thoại đâu ca3. Đến chiều, mình tự gọi lại confirm, thì nhận dc câu rta3 lời là sẽ giao bổ sung 3 hộp còn thiếu. Nhưng cũng k đá động gì tới 64000 tiền giảm giá đã thu của mình. Mình hỏi tới thì bạn tổng đài viên mới nói gởi stk để bạn chuyển tiền lại. thật không thích cách làm việc này, vếu vấn để đã dc giải quyết, thì ít nhất cũng nên gọi cho KH giải thích, xin lỗi hoạc confirm, chứ k nên để KH chủ động đi hỏi này nọ thế này."
yes24.vn,https://www.yes24.vn/moc-phoi-giay-prota-pt917-p1962306.html,1962306,2018-11-27_09-30-46,5,"hài lòng sản phẩm, đẹp,"
yes24.vn,https://www.yes24.vn/chen-thuy-tinh-luminarc-diwali-romance-pink-12cm-p1909029.html,1909029,2018-11-29_20-50-30,5,Sản phẩm đẹp.giá phải chăng.
yes24.vn,https://www.yes24.vn/chen-thuy-tinh-luminarc-diwali-romance-pink-12cm-p1909029.html,1909029,2018-10-29_12-59-00,5,đã nhận hàng. Cảm ơn Yes
yes24.vn,https://www.yes24.vn/chen-thuy-tinh-luminarc-diwali-romance-pink-12cm-p1909029.html,1909029,2018-10-26_11-08-38,5,đã nhận được chén đẹp lắm
yes24.vn,https://www.yes24.vn/loi-loc-nuoc-tai-voi-rewa-f15-p1965763.html,1965763,2018-11-29_22-40-31,5,Giá tốt trên thị trường hiện nay
yes24.vn,https://www.yes24.vn/dia-sau-thuy-tinh-luminarc-ikumi-21cm-p1909037.html,1909037,2018-11-26_11-24-46,5,hàng chuẩn như hình
yes24.vn,https://www.yes24.vn/dia-sau-thuy-tinh-luminarc-ikumi-21cm-p1909037.html,1909037,2018-08-03_19-04-53,5,"sản phẩm đẹp giống hình, chất lượng tốt"
yes24.vn,https://www.yes24.vn/dia-sau-thuy-tinh-luminarc-ikumi-21cm-p1909037.html,1909037,2018-04-05_14-01-35,5,Đĩa dày đẹp như hình mẫu
yes24.vn,https://www.yes24.vn/dia-sau-thuy-tinh-luminarc-ikumi-21cm-p1909037.html,1909037,2018-04-05_14-01-35,5,Đĩa dày đẹp như hình mẫu
yes24.vn,https://www.yes24.vn/binh-u-chao-giu-nhiet-locklock-lhc8023grn-1000ml-p1972056.html,1972056,2018-11-22_13-43-47,5,"Giao hàng nhanh,đóng gói ko cẩn thận nên hộp sản phẩm móp luôn"
yes24.vn,https://www.yes24.vn/dia-thuy-tinh-luminarc-carine-dessert-19cmh3660-p1463723.html,1463723,2018-10-03_20-40-13,5,Dĩa đẹp thank yes
yes24.vn,https://www.yes24.vn/dia-thuy-tinh-luminarc-carine-dessert-19cmh3660-p1463723.html,1463723,2018-09-04_21-30-28,5,"đĩa đẹp, nhỏ xinh, hài lòng. Tks Yes"
yes24.vn,https://www.yes24.vn/dia-thuy-tinh-luminarc-carine-dessert-19cmh3660-p1463723.html,1463723,2018-01-04_20-13-05,5,Dĩa nhỏ mỏng nhẹ
yes24.vn,https://www.yes24.vn/dia-thuy-tinh-luminarc-carine-dessert-19cmh3660-p1463723.html,1463723,2015-12-03_14-42-25,5,"đỉa đẹp, kích cỡ vừa, mỏng, giao hàng nhanh"
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-45x45cmevgt4545es1608-p1658850.html,1658850,2018-10-15_14-21-03,5,"Đã nhận hàng, áo gối đẹp..màu lạt hơn trong hình."
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-45x45cmevgt4545es1608-p1658850.html,1658850,2017-12-14_16-40-37,5,Sản phẩm nhận được có họa tiết và màu sắc như hình.
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-45x45cmevgt4545es1608-p1658850.html,1658850,2017-11-14_23-48-19,5,Rất đáng tiền.
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-45x45cmevgt4545es1608-p1658850.html,1658850,2017-02-14_16-02-43,5,hang tot
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-vienna-500ml-lhc1430sg-p1935683.html,1935683,2018-11-12_14-35-43,5,"đã nhận hàng, xài tốt"
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-vienna-500ml-lhc1430sg-p1935683.html,1935683,2018-11-03_19-32-20,5,I love it <3
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-vienna-500ml-lhc1430sg-p1935683.html,1935683,2018-11-02_07-38-41,5,"Bình giữ nhiệt đẹp, giữ nóng/ lạnh lâu hơn các bình giữ nhiệt khác"
yes24.vn,https://www.yes24.vn/bo-ga-chun-chan-everon-160x200cm-ebgct1620ep1641-p1884035.html,1884035,2018-05-21_10-51-17,5,Hài long sp này
yes24.vn,https://www.yes24.vn/bo-ga-chun-chan-everon-160x200cm-ebgct1620ep1641-p1884035.html,1884035,2017-12-23_11-30-08,5,"Đã nhận hàng, cảm ơn yes"
yes24.vn,https://www.yes24.vn/bo-ga-chun-chan-everon-160x200cm-ebgct1620ep1641-p1884035.html,1884035,2017-12-23_11-29-30,5,"SP đẹp, chất vải mềm"
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-mau-xanh-bien-lhc3222blu-p1823184.html,1823184,2018-11-09_09-06-08,5,Hàng giống hình
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-mau-xanh-bien-lhc3222blu-p1823184.html,1823184,2018-10-26_13-11-53,5,"giá tốt, sang trọng"
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-mau-xanh-bien-lhc3222blu-p1823184.html,1823184,2018-09-24_12-13-45,5,"hàng đẹp, cảm thấy thích"
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-mau-xanh-bien-lhc3222blu-p1823184.html,1823184,2018-05-28_10-54-58,5,"hàng đẹp, giao hàng nhanh"
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-mau-xanh-bien-lhc3222blu-p1823184.html,1823184,2017-09-21_13-57-45,5,"Da nhan dc hang, cam on yes"
yes24.vn,https://www.yes24.vn/dia-thuy-tinh-luminarc-white-essence-dinner-23cmj2990-p1465691.html,1465691,2018-09-04_21-29-31,5,"đã nhận hàng, hài lòng. Tks Yes"
yes24.vn,https://www.yes24.vn/dia-thuy-tinh-luminarc-white-essence-dinner-23cmj2990-p1465691.html,1465691,2017-04-05_10-43-33,5,"DA NHAN DUOC HANG, DONG GOI CAN THAN, DEP"
yes24.vn,https://www.yes24.vn/dia-thuy-tinh-luminarc-white-essence-dinner-23cmj2990-p1465691.html,1465691,2016-12-05_12-30-11,5,"Đã nhận được hàng, giá rất tốt"
yes24.vn,https://www.yes24.vn/to-thuy-tinh-luminarc-diwali-ramekin-nho-9cmd7409-p1463695.html,1463695,2018-10-12_08-22-28,5,"đã nhận được hàng, tô đẹp, tks yes"
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-45x65cmevg4565es1602-p1658743.html,1658743,2018-11-11_20-13-51,5,Màu đẹp ...thêu đẹp
yes24.vn,https://www.yes24.vn/vo-goi-everon-solid-45x65cmevg4565es1602-p1658743.html,1658743,2018-10-04_16-05-51,5,chất lượng tốt
yes24.vn,https://www.yes24.vn/bo-2-noi-thuy-tinh-luminarc-amberline-granite-15l3l-p1908773.html,1908773,2018-11-16_09-49-22,5,"Đã nhận hàng, đóng gói cần thận"
yes24.vn,https://www.yes24.vn/bo-2-noi-thuy-tinh-luminarc-amberline-granite-15l3l-p1908773.html,1908773,2018-10-26_20-25-08,5,Đã nhận hàng
yes24.vn,https://www.yes24.vn/bo-2-noi-thuy-tinh-luminarc-amberline-granite-15l3l-p1908773.html,1908773,2018-10-23_10-58-31,5,"Da nhan duoc hanh, noi dep, 2 dia hoi mong"
yes24.vn,https://www.yes24.vn/hu-thuy-tinh-075l-rondo-ice-pink-luminarc-j5876-p1759533.html,1759533,2018-09-07_10-59-36,5,Đóng gói cẩn thận. Bình hơi mỏng
yes24.vn,https://www.yes24.vn/hu-thuy-tinh-075l-rondo-ice-pink-luminarc-j5876-p1759533.html,1759533,2016-11-28_20-42-03,5,"da nhan dc hang, hai long"
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-vang-dong-lhc3222gpk-p1823186.html,1823186,2018-11-09_09-05-18,5,Hàng giống hình
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-vang-dong-lhc3222gpk-p1823186.html,1823186,2018-10-30_18-28-17,5,Hang giong hinh nhung thong tin sp là xuat xu Viet Nam mà giao hàng nhap khau TQ
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-vang-dong-lhc3222gpk-p1823186.html,1823186,2018-09-24_12-11-15,5,bình đẹp qá.. thích thích
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-vang-dong-lhc3222gpk-p1823186.html,1823186,2018-05-28_10-54-34,5,"hàng đẹp, giao hàng nhanh"
yes24.vn,https://www.yes24.vn/binh-giu-nhiet-locklock-colorful-tumbler-390ml-vang-dong-lhc3222gpk-p1823186.html,1823186,2017-07-04_09-42-17,5,"bình đẹp xuất sắc, giữ nhiệt siêu lâu, thích thích!!"
yes24.vn,https://www.yes24.vn/hop-com-kova-1l-mau-vang-tcly-p989780.html,989780,2015-08-12_19-47-46,5,"sản phẩm đẹp quá, rất hài lòng về cả chất lượng và màu sắc"
